,0,1,2
55965,0.0,-0.0,0.0
55966,5.83,-3.992,0.262
55967,5.695,-2.45,0.085
55968,5.81,-3.975,-0.082
55969,5.681,-2.442,-0.219
55970,5.809,-3.973,-0.427
55971,5.655,-2.427,-0.521
55972,5.777,-3.951,-0.769
55973,5.66,-2.424,-0.829
55974,5.559,-3.801,-1.075
55975,5.322,-2.272,-1.072
55976,4.108,-2.81,-1.047
55977,4.054,-1.723,-1.045
55978,3.168,-2.168,-1.007
55979,3.247,-1.373,-1.024
55980,2.617,-1.791,-1.002
55981,2.681,-1.129,-1.004
55982,0.357,-0.245,-0.161
55983,2.296,-0.96,-1.001
55984,0.327,-0.225,-0.17
55985,2.002,-0.831,-1.002
55986,0.298,-0.205,-0.177
55987,0.328,-0.135,-0.186
55988,0.256,-0.176,-0.172
55989,0.329,-0.134,-0.21
55990,0.249,-0.172,-0.189
55991,0.301,-0.121,-0.216
55992,0.0,-0.0,-0.0
55993,0.0,-0.0,-0.0
55994,0.0,-0.0,-0.0
55995,0.0,-0.0,-0.0
55996,0.0,-0.0,-0.0
55997,0.0,-0.0,-0.0
55998,0.0,-0.0,-0.0
55999,0.0,-0.0,-0.0
56000,2.715,-1.972,3.377
56001,3.682,-1.465,3.83
56002,2.73,-1.969,3.052
56003,4.072,-1.647,3.824
56004,2.784,-1.996,2.797
56005,4.336,-1.78,3.671
56006,4.212,-3.005,3.798
56007,4.333,-1.8,3.3
56008,4.692,-3.332,3.787
56009,4.347,-1.825,2.968
56010,4.873,-3.448,3.508
56011,6.281,-2.661,3.825
56012,4.913,-3.464,3.136
56013,7.005,-2.99,3.778
56014,4.957,-3.486,2.784
56015,7.472,-3.209,3.534
56016,5.831,-4.089,2.85
56017,7.492,-3.234,3.069
56018,6.234,-4.361,2.615
56019,10.593,-4.593,3.696
56020,9.329,-6.516,3.291
56021,10.725,-4.668,3.115
56022,9.405,-6.555,2.714
56023,13.579,-5.925,3.168
56024,11.74,-8.172,2.654
56025,0.0,-0.0,0.0
56026,0.0,-0.0,0.0
56027,0.0,-0.0,0.0
56028,0.0,-0.0,0.0
56029,0.0,-0.0,0.0
56030,5.828,-4.043,0.263
56031,5.691,-2.49,0.086
56032,5.817,-4.033,-0.083
56033,5.689,-2.487,-0.22
56034,5.794,-4.015,-0.427
56035,5.669,-2.475,-0.524
56036,5.787,-4.01,-0.774
56037,5.664,-2.466,-0.832
56038,5.514,-3.82,-1.071
56039,5.307,-2.304,-1.072
56040,4.084,-2.83,-1.045
56041,4.027,-1.741,-1.04
56042,3.151,-2.186,-1.006
56043,3.233,-1.391,-1.023
56044,2.6,-1.803,-1.0
56045,2.685,-1.15,-1.009
56046,0.354,-0.246,-0.16
56047,2.3,-0.978,-1.006
56048,0.326,-0.227,-0.17
56049,1.984,-0.837,-0.995
56050,0.296,-0.206,-0.177
56051,0.331,-0.138,-0.188
56052,0.26,-0.181,-0.176
56053,0.307,-0.127,-0.197
56054,0.248,-0.173,-0.188
56055,0.299,-0.122,-0.215
56056,0.0,-0.0,-0.0
56057,0.0,-0.0,-0.0
56058,0.0,-0.0,-0.0
56059,0.0,-0.0,-0.0
56060,0.0,-0.0,-0.0
56061,0.0,-0.0,-0.0
56062,0.0,-0.0,-0.0
56063,0.0,-0.0,-0.0
56064,2.684,-1.975,3.353
56065,3.672,-1.487,3.83
56066,2.708,-1.979,3.042
56067,4.063,-1.672,3.825
56068,2.767,-2.009,2.792
56069,4.281,-1.788,3.634
56070,4.193,-3.03,3.797
56071,4.286,-1.812,3.273
56072,4.664,-3.355,3.781
56073,4.293,-1.833,2.939
56074,4.82,-3.455,3.485
56075,6.229,-2.684,3.803
56076,4.853,-3.466,3.111
56077,6.959,-3.021,3.763
56078,4.904,-3.493,2.766
56079,7.366,-3.217,3.493
56080,5.787,-4.112,2.841
56081,7.359,-3.231,3.023
56082,7.061,-5.004,2.975
56083,10.428,-4.598,3.648
56084,9.244,-6.541,3.275
56085,10.574,-4.68,3.079
56086,9.299,-6.566,2.695
56087,13.546,-6.009,3.169
56088,11.605,-8.184,2.635
56089,0.0,-0.0,0.0
56090,0.0,-0.0,0.0
56091,0.0,-0.0,0.0
56092,0.0,-0.0,0.0
56093,0.0,-0.0,0.0
56094,5.828,-4.097,0.264
56095,5.693,-2.533,0.086
56096,5.824,-4.091,-0.083
56097,5.702,-2.534,-0.221
56098,5.805,-4.076,-0.43
56099,5.684,-2.523,-0.527
56100,5.813,-4.082,-0.78
56101,5.667,-2.509,-0.835
56102,5.447,-3.823,-1.062
56103,5.292,-2.336,-1.072
56104,4.044,-2.84,-1.04
56105,4.023,-1.769,-1.042
56106,3.13,-2.199,-1.004
56107,3.223,-1.411,-1.022
56108,2.599,-1.826,-1.004
56109,2.685,-1.169,-1.011
56110,0.353,-0.248,-0.16
56111,2.281,-0.987,-1.0
56112,0.325,-0.229,-0.171
56113,1.958,-0.841,-0.985
56114,0.292,-0.206,-0.175
56115,0.33,-0.14,-0.188
56116,0.258,-0.182,-0.175
56117,0.3,-0.126,-0.193
56118,0.246,-0.174,-0.188
56119,0.301,-0.125,-0.216
56120,0.0,-0.0,-0.0
56121,0.0,-0.0,-0.0
56122,0.0,-0.0,-0.0
56123,0.0,-0.0,-0.0
56124,0.0,-0.0,-0.0
56125,0.0,-0.0,-0.0
56126,0.0,-0.0,-0.0
56127,0.0,-0.0,-0.0
56128,2.636,-1.965,3.308
56129,3.659,-1.508,3.825
56130,2.672,-1.977,3.014
56131,4.058,-1.7,3.83
56132,2.748,-2.021,2.785
56133,4.203,-1.786,3.577
56134,4.181,-3.06,3.803
56135,4.233,-1.82,3.241
56136,4.642,-3.383,3.78
56137,4.202,-1.825,2.884
56138,4.782,-3.472,3.472
56139,6.196,-2.715,3.793
56140,4.8,-3.473,3.091
56141,6.951,-3.068,3.768
56142,4.872,-3.515,2.759
56143,7.264,-3.226,3.454
56144,5.752,-4.14,2.836
56145,7.25,-3.237,2.986
56146,7.018,-5.039,2.97
56147,10.363,-4.645,3.635
56148,9.154,-6.562,3.257
56149,10.42,-4.688,3.042
56150,9.185,-6.57,2.674
56151,13.527,-6.101,3.173
56152,11.477,-8.2,2.617
56153,0.0,-0.0,0.0
56154,0.0,-0.0,0.0
56155,0.0,-0.0,0.0
56156,0.0,-0.0,0.0
56157,0.0,-0.0,0.0
56158,5.834,-4.155,0.265
56159,5.694,-2.575,0.086
56160,5.836,-4.153,-0.084
56161,5.707,-2.578,-0.222
56162,5.82,-4.14,-0.433
56163,5.689,-2.567,-0.529
56164,5.813,-4.135,-0.784
56165,5.669,-2.552,-0.837
56166,5.366,-3.816,-1.051
56167,5.283,-2.371,-1.073
56168,4.024,-2.862,-1.039
56169,4.015,-1.795,-1.043
56170,3.125,-2.225,-1.006
56171,3.206,-1.426,-1.019
56172,2.588,-1.842,-1.004
56173,2.667,-1.181,-1.007
56174,0.347,-0.247,-0.158
56175,2.27,-0.999,-0.998
56176,0.322,-0.23,-0.17
56177,0.342,-0.149,-0.172
56178,0.29,-0.207,-0.175
56179,0.329,-0.142,-0.188
56180,0.259,-0.185,-0.177
56181,0.298,-0.128,-0.192
56182,0.244,-0.175,-0.187
56183,0.299,-0.127,-0.216
56184,0.0,-0.0,-0.0
56185,0.0,-0.0,-0.0
56186,0.0,-0.0,-0.0
56187,0.0,-0.0,-0.0
56188,0.0,-0.0,-0.0
56189,0.0,-0.0,-0.0
56190,0.0,-0.0,-0.0
56191,0.0,-0.0,-0.0
56192,2.6,-1.963,3.278
56193,3.649,-1.53,3.825
56194,2.639,-1.978,2.991
56195,4.043,-1.723,3.826
56196,2.746,-2.046,2.795
56197,4.149,-1.793,3.54
56198,4.164,-3.087,3.805
56199,4.177,-1.826,3.206
56200,4.607,-3.401,3.769
56201,4.145,-1.83,2.852
56202,4.723,-3.474,3.445
56203,6.162,-2.746,3.783
56204,4.742,-3.475,3.067
56205,6.937,-3.113,3.771
56206,4.838,-3.537,2.753
56207,7.176,-3.24,3.422
56208,5.728,-4.176,2.837
56209,7.171,-3.254,2.961
56210,6.959,-5.061,2.958
56211,8.387,-3.821,2.95
56212,9.037,-6.563,3.23
56213,10.306,-4.713,3.017
56214,9.098,-6.592,2.66
56215,0.0,-0.0,0.0
56216,11.291,-8.172,2.586
56217,0.0,-0.0,0.0
56218,0.0,-0.0,0.0
56219,0.0,-0.0,0.0
56220,0.0,-0.0,0.0
56221,0.0,-0.0,0.0
56222,5.842,-4.214,0.267
56223,5.702,-2.621,0.087
56224,5.837,-4.208,-0.084
56225,5.7,-2.618,-0.222
56226,5.818,-4.192,-0.435
56227,5.696,-2.612,-0.531
56228,5.804,-4.182,-0.786
56229,5.671,-2.595,-0.84
56230,5.388,-3.882,-1.06
56231,5.271,-2.405,-1.074
56232,4.005,-2.886,-1.039
56233,4.005,-1.82,-1.043
56234,3.09,-2.228,-0.999
56235,3.197,-1.446,-1.019
56236,2.577,-1.858,-1.004
56237,2.663,-1.199,-1.009
56238,0.346,-0.25,-0.158
56239,2.248,-1.006,-0.991
56240,0.319,-0.23,-0.169
56241,0.339,-0.151,-0.172
56242,0.287,-0.207,-0.173
56243,0.326,-0.143,-0.187
56244,0.254,-0.184,-0.174
56245,0.297,-0.13,-0.192
56246,0.242,-0.176,-0.186
56247,0.298,-0.129,-0.216
56248,0.0,-0.0,-0.0
56249,0.0,-0.0,-0.0
56250,0.0,-0.0,-0.0
56251,0.0,-0.0,-0.0
56252,0.0,-0.0,-0.0
56253,0.0,-0.0,-0.0
56254,0.0,-0.0,-0.0
56255,0.0,-0.0,-0.0
56256,2.573,-1.967,3.259
56257,3.639,-1.552,3.825
56258,2.614,-1.985,2.976
56259,4.02,-1.742,3.814
56260,2.729,-2.059,2.791
56261,4.116,-1.808,3.521
56262,4.139,-3.108,3.8
56263,4.086,-1.817,3.145
56264,4.573,-3.42,3.758
56265,4.109,-1.845,2.835
56266,4.658,-3.471,3.414
56267,6.131,-2.777,3.774
56268,4.679,-3.473,3.04
56269,6.901,-3.148,3.762
56270,4.784,-3.542,2.734
56271,7.076,-3.247,3.384
56272,5.698,-4.209,2.835
56273,7.069,-3.26,2.928
56274,6.887,-5.073,2.94
56275,8.201,-3.798,2.893
56276,8.94,-6.576,3.21
56277,8.673,-4.031,2.547
56278,9.021,-6.622,2.649
56279,13.26,-6.177,3.128
56280,11.836,-8.678,2.723
56281,0.0,-0.0,0.0
56282,0.0,-0.0,0.0
56283,0.0,-0.0,0.0
56284,0.0,-0.0,0.0
56285,0.0,-0.0,0.0
56286,5.837,-4.265,0.268
56287,5.708,-2.666,0.087
56288,5.83,-4.258,-0.084
56289,5.698,-2.659,-0.223
56290,5.823,-4.251,-0.437
56291,5.695,-2.654,-0.532
56292,5.814,-4.244,-0.791
56293,5.672,-2.638,-0.842
56294,5.358,-3.91,-1.059
56295,5.243,-2.431,-1.071
56296,3.984,-2.908,-1.038
56297,3.989,-1.842,-1.042
56298,3.084,-2.253,-1.002
56299,3.184,-1.464,-1.018
56300,2.565,-1.874,-1.004
56301,2.658,-1.217,-1.01
56302,0.344,-0.251,-0.158
56303,2.267,-1.031,-1.002
56304,0.316,-0.231,-0.168
56305,0.338,-0.152,-0.171
56306,0.285,-0.209,-0.173
56307,0.325,-0.145,-0.187
56308,0.262,-0.192,-0.18
56309,0.299,-0.132,-0.194
56310,0.237,-0.174,-0.183
56311,0.296,-0.13,-0.215
56312,0.0,-0.0,-0.0
56313,0.0,-0.0,-0.0
56314,0.0,-0.0,-0.0
56315,0.0,-0.0,-0.0
56316,0.0,-0.0,-0.0
56317,0.0,-0.0,-0.0
56318,0.0,-0.0,-0.0
56319,0.0,-0.0,-0.0
56320,-1.393,-3.653,3.934
56321,-0.443,-3.848,3.744
56322,-1.495,-3.959,3.837
56323,-0.467,-3.855,3.38
56324,-1.49,-3.982,3.471
56325,-0.491,-3.892,3.073
56326,-1.489,-4.008,3.139
56327,-0.724,-5.543,3.932
56328,-2.076,-5.622,3.944
56329,-0.628,-4.67,2.966
56330,-1.742,-4.744,2.97
56331,-0.779,-5.652,3.199
56332,-2.119,-5.802,3.222
56333,-1.036,-7.378,3.695
56334,-2.22,-6.102,2.983
56335,-1.059,-7.416,3.256
56336,-2.742,-7.565,3.22
56337,-1.33,-9.191,3.493
56338,-3.385,-9.374,3.426
56339,-1.352,-9.24,2.989
56340,-3.618,-10.041,3.087
56341,-1.869,-12.65,3.405
56342,-4.662,-12.981,3.266
56343,-2.158,-14.52,3.139
56344,-5.347,-14.912,2.939
56345,-2.761,-18.488,3.044
56346,-6.611,-18.469,2.656
56347,-0.0,-0.0,0.0
56348,-6.64,-18.579,1.698
56349,-0.0,-0.0,0.0
56350,-3.995,-11.197,0.44
56351,-0.744,-4.97,0.069
56352,-4.018,-11.276,-0.14
56353,-0.64,-4.286,-0.154
56354,-0.888,-2.494,-0.161
56355,-0.555,-3.732,-0.32
56356,-1.372,-3.853,-0.449
56357,-0.565,-3.818,-0.52
56358,-1.371,-3.851,-0.653
56359,-0.567,-3.858,-0.723
56360,-1.379,-3.872,-0.865
56361,-0.556,-3.83,-0.918
56362,-1.152,-3.232,-0.9
56363,-0.453,-3.155,-0.926
56364,-0.957,-2.683,-0.9
56365,-0.378,-2.67,-0.931
56366,-0.823,-2.305,-0.909
56367,-0.321,-2.303,-0.936
56368,-0.145,-0.407,-0.185
56369,-0.055,-0.402,-0.188
56370,-0.134,-0.374,-0.195
56371,-0.049,-0.369,-0.195
56372,-0.12,-0.334,-0.197
56373,-0.043,-0.331,-0.198
56374,-0.109,-0.301,-0.199
56375,-0.0,-0.0,-0.0
56376,-0.106,-0.292,-0.217
56377,-0.032,-0.266,-0.199
56378,-0.0,-0.0,-0.0
56379,-0.0,-0.0,-0.0
56380,-0.0,-0.0,-0.0
56381,-0.0,-0.0,-0.0
56382,-0.0,-0.0,-0.0
56383,-0.0,-0.0,-0.0
56384,-1.416,-3.646,3.936
56385,-0.467,-3.847,3.746
56386,-1.524,-3.962,3.849
56387,-0.495,-3.884,3.408
56388,-1.517,-3.979,3.477
56389,-0.517,-3.905,3.086
56390,-1.518,-4.01,3.147
56391,-0.759,-5.543,3.935
56392,-2.11,-5.609,3.944
56393,-0.657,-4.674,2.971
56394,-1.778,-4.75,2.981
56395,-0.815,-5.659,3.206
56396,-2.16,-5.803,3.23
56397,-1.085,-7.393,3.706
56398,-2.807,-7.57,3.709
56399,-1.106,-7.423,3.262
56400,-2.799,-7.577,3.232
56401,-1.385,-9.175,3.49
56402,-3.452,-9.38,3.436
56403,-1.411,-9.247,2.994
56404,-3.688,-10.043,3.094
56405,-1.952,-12.67,3.413
56406,-4.753,-12.984,3.274
56407,-2.251,-14.528,3.144
56408,-5.437,-14.877,2.939
56409,-2.888,-18.555,3.058
56410,-6.728,-18.439,2.657
56411,-0.0,-0.0,0.0
56412,-6.735,-18.487,1.694
56413,-0.0,-0.0,0.0
56414,-4.005,-11.012,0.434
56415,-0.757,-4.854,0.068
56416,-4.037,-11.111,-0.138
56417,-0.645,-4.145,-0.149
56418,-0.91,-2.505,-0.162
56419,-0.565,-3.642,-0.312
56420,-1.398,-3.849,-0.45
56421,-0.569,-3.687,-0.502
56422,-1.399,-3.854,-0.655
56423,-0.577,-3.766,-0.706
56424,-1.407,-3.875,-0.867
56425,-0.579,-3.82,-0.916
56426,-1.167,-3.212,-0.897
56427,-0.475,-3.175,-0.933
56428,-0.975,-2.681,-0.902
56429,-0.393,-2.657,-0.928
56430,-0.84,-2.308,-0.912
56431,-0.333,-2.286,-0.93
56432,-0.149,-0.408,-0.187
56433,-0.057,-0.402,-0.188
56434,-0.136,-0.373,-0.195
56435,-0.051,-0.368,-0.195
56436,-0.125,-0.342,-0.202
56437,-0.045,-0.33,-0.197
56438,-0.113,-0.308,-0.205
56439,-0.04,-0.301,-0.201
56440,-0.108,-0.292,-0.217
56441,-0.034,-0.265,-0.198
56442,-0.0,-0.0,-0.0
56443,-0.0,-0.0,-0.0
56444,-0.0,-0.0,-0.0
56445,-0.0,-0.0,-0.0
56446,-0.0,-0.0,-0.0
56447,-0.0,-0.0,-0.0
56448,-1.442,-3.645,3.945
56449,-0.492,-3.85,3.752
56450,-1.549,-3.955,3.851
56451,-0.519,-3.882,3.41
56452,-1.546,-3.982,3.487
56453,-0.542,-3.906,3.089
56454,-1.544,-4.004,3.15
56455,-0.795,-5.55,3.944
56456,-2.147,-5.602,3.948
56457,-0.687,-4.674,2.974
56458,-1.813,-4.756,2.991
56459,-0.851,-5.659,3.209
56460,-2.2,-5.801,3.236
56461,-1.131,-7.395,3.711
56462,-2.86,-7.568,3.716
56463,-1.152,-7.419,3.263
56464,-2.858,-7.593,3.247
56465,-1.441,-9.164,3.489
56466,-3.526,-9.403,3.452
56467,-1.47,-9.253,2.999
56468,-3.762,-10.052,3.104
56469,-2.032,-12.675,3.418
56470,-0.0,-0.0,0.0
56471,-2.342,-14.526,3.146
56472,-0.0,-0.0,0.0
56473,-3.016,-18.625,3.073
56474,-6.85,-18.422,2.661
56475,-0.0,-0.0,0.0
56476,-6.86,-18.479,1.697
56477,-0.0,-0.0,0.0
56478,-4.025,-10.858,0.429
56479,-0.823,-5.07,0.071
56480,-4.037,-10.902,-0.136
56481,-0.661,-4.082,-0.147
56482,-0.918,-2.481,-0.16
56483,-0.573,-3.548,-0.304
56484,-1.427,-3.855,-0.452
56485,-0.581,-3.619,-0.494
56486,-1.428,-3.861,-0.657
56487,-0.579,-3.632,-0.682
56488,-1.433,-3.871,-0.868
56489,-0.601,-3.811,-0.915
56490,-1.193,-3.221,-0.901
56491,-0.491,-3.147,-0.925
56492,-0.982,-2.652,-0.894
56493,-0.409,-2.653,-0.927
56494,-0.856,-2.307,-0.914
56495,-0.35,-2.305,-0.938
56496,-0.152,-0.408,-0.187
56497,-0.06,-0.403,-0.188
56498,-0.139,-0.374,-0.196
56499,-0.053,-0.367,-0.195
56500,-0.124,-0.332,-0.196
56501,-0.047,-0.334,-0.2
56502,-0.11,-0.295,-0.196
56503,-0.041,-0.298,-0.2
56504,-0.11,-0.293,-0.218
56505,-0.0,-0.0,-0.0
56506,-0.0,-0.0,-0.0
56507,-0.0,-0.0,-0.0
56508,-0.0,-0.0,-0.0
56509,-0.0,-0.0,-0.0
56510,-0.0,-0.0,-0.0
56511,-0.0,-0.0,-0.0
56512,-1.462,-3.632,3.94
56513,-0.515,-3.845,3.75
56514,-1.574,-3.948,3.854
56515,-0.542,-3.877,3.408
56516,-1.575,-3.984,3.498
56517,-0.567,-3.911,3.095
56518,-1.568,-3.994,3.15
56519,-0.83,-5.554,3.95
56520,-2.183,-5.594,3.952
56521,-0.715,-4.668,2.973
56522,-1.845,-4.751,2.995
56523,-0.888,-5.671,3.219
56524,-2.239,-5.797,3.242
56525,-1.178,-7.399,3.716
56526,-2.91,-7.562,3.722
56527,-1.199,-7.42,3.266
56528,-2.912,-7.595,3.255
56529,-1.499,-9.162,3.492
56530,-3.584,-9.381,3.452
56531,-1.529,-9.255,3.003
56532,-3.835,-10.059,3.113
56533,-2.114,-12.686,3.424
56534,-4.966,-13.067,3.31
56535,-2.434,-14.531,3.151
56536,-0.0,-0.0,0.0
56537,-3.136,-18.641,3.079
56538,-6.975,-18.409,2.665
56539,-0.0,-0.0,0.0
56540,-7.008,-18.526,1.705
56541,-0.0,-0.0,0.0
56542,-4.049,-10.722,0.424
56543,-0.894,-5.305,0.074
56544,-4.059,-10.759,-0.134
56545,-0.672,-3.997,-0.144
56546,-0.932,-2.471,-0.16
56547,-0.578,-3.447,-0.296
56548,-1.455,-3.859,-0.453
56549,-0.586,-3.513,-0.48
56550,-1.457,-3.866,-0.66
56551,-0.588,-3.549,-0.667
56552,-1.463,-3.879,-0.872
56553,-0.628,-3.828,-0.92
56554,-1.214,-3.216,-0.902
56555,-0.511,-3.151,-0.927
56556,-1.005,-2.662,-0.899
56557,-0.426,-2.653,-0.928
56558,-0.871,-2.303,-0.915
56559,-0.364,-2.305,-0.939
56560,-0.156,-0.413,-0.189
56561,-0.062,-0.4,-0.187
56562,-0.145,-0.383,-0.201
56563,-0.056,-0.368,-0.195
56564,-0.127,-0.334,-0.198
56565,-0.049,-0.329,-0.197
56566,-0.119,-0.312,-0.208
56567,-0.043,-0.299,-0.201
56568,-0.112,-0.293,-0.218
56569,-0.0,-0.0,-0.0
56570,-0.0,-0.0,-0.0
56571,-0.0,-0.0,-0.0
56572,-0.0,-0.0,-0.0
56573,-0.0,-0.0,-0.0
56574,-0.0,-0.0,-0.0
56575,-0.0,-0.0,-0.0
56576,-1.485,-3.625,3.942
56577,-0.539,-3.842,3.75
56578,-1.604,-3.951,3.866
56579,-0.566,-3.876,3.41
56580,-1.605,-3.988,3.509
56581,-0.591,-3.906,3.094
56582,-1.515,-3.788,2.995
56583,-0.866,-5.558,3.956
56584,-1.639,-4.124,2.92
56585,-0.744,-4.665,2.974
56586,-1.873,-4.738,2.994
56587,-0.924,-5.673,3.223
56588,-2.282,-5.801,3.252
56589,-1.226,-7.405,3.723
56590,-2.307,-5.886,2.904
56591,-1.246,-7.418,3.269
56592,-2.962,-7.585,3.259
56593,-1.558,-9.169,3.498
56594,-3.649,-9.379,3.459
56595,-1.587,-9.253,3.005
56596,-3.904,-10.054,3.119
56597,-2.195,-12.695,3.43
56598,-0.0,-0.0,0.0
56599,-2.526,-14.533,3.154
56600,-0.0,-0.0,0.0
56601,-3.257,-18.657,3.084
56602,-7.093,-18.38,2.667
56603,-0.0,-0.0,0.0
56604,-7.149,-18.556,1.712
56605,-5.108,-29.172,1.868
56606,-4.055,-10.542,0.418
56607,-0.923,-5.277,0.074
56608,-4.055,-10.552,-0.132
56609,-0.695,-3.981,-0.143
56610,-0.946,-2.464,-0.16
56611,-0.584,-3.356,-0.288
56612,-1.483,-3.86,-0.454
56613,-0.589,-3.404,-0.465
56614,-1.486,-3.87,-0.662
56615,-0.598,-3.476,-0.654
56616,-1.495,-3.892,-0.877
56617,-0.654,-3.835,-0.922
56618,-1.235,-3.213,-0.903
56619,-0.53,-3.146,-0.927
56620,-1.021,-2.655,-0.899
56621,-0.442,-2.651,-0.928
56622,-0.884,-2.295,-0.913
56623,-0.376,-2.29,-0.934
56624,-0.159,-0.413,-0.19
56625,-0.065,-0.401,-0.188
56626,-0.145,-0.374,-0.197
56627,-0.058,-0.365,-0.194
56628,-0.132,-0.341,-0.203
56629,-0.051,-0.331,-0.198
56630,-0.117,-0.301,-0.201
56631,-0.045,-0.299,-0.201
56632,-0.112,-0.288,-0.215
56633,-0.0,-0.0,-0.0
56634,-0.0,-0.0,-0.0
56635,-0.0,-0.0,-0.0
56636,-0.0,-0.0,-0.0
56637,-0.0,-0.0,-0.0
56638,-0.0,-0.0,-0.0
56639,-0.0,-0.0,-0.0
56640,-1.504,-3.608,3.934
56641,-0.563,-3.844,3.756
56642,-1.631,-3.948,3.873
56643,-0.592,-3.883,3.419
56644,-1.633,-3.988,3.518
56645,-0.615,-3.902,3.094
56646,-1.529,-3.757,2.978
56647,-0.899,-5.551,3.955
56648,-1.664,-4.113,2.92
56649,-0.773,-4.664,2.976
56650,-1.906,-4.736,3.0
56651,-0.959,-5.666,3.222
56652,-2.332,-5.824,3.273
56653,-1.272,-7.402,3.725
56654,-2.348,-5.884,2.91
56655,-1.293,-7.421,3.274
56656,-3.015,-7.583,3.265
56657,-1.617,-9.176,3.504
56658,-3.722,-9.394,3.473
56659,-1.646,-9.255,3.009
56660,-3.969,-10.038,3.122
56661,-2.274,-12.686,3.432
56662,-0.0,-0.0,0.0
56663,-2.624,-14.567,3.165
56664,-6.085,-15.462,3.083
56665,-3.374,-18.651,3.087
56666,-7.234,-18.408,2.678
56667,-0.0,-0.0,0.0
56668,-7.278,-18.551,1.715
56669,-5.287,-29.143,1.869
56670,-4.072,-10.395,0.413
56671,-0.951,-5.249,0.074
56672,-4.052,-10.355,-0.13
56673,-0.714,-3.948,-0.142
56674,-0.955,-2.442,-0.159
56675,-0.597,-3.312,-0.285
56676,-1.51,-3.86,-0.455
56677,-0.597,-3.328,-0.455
56678,-1.516,-3.877,-0.664
56679,-0.598,-3.353,-0.631
56680,-1.523,-3.894,-0.88
56681,-0.673,-3.808,-0.917
56682,-1.249,-3.191,-0.899
56683,-0.546,-3.122,-0.921
56684,-1.042,-2.66,-0.903
56685,-0.461,-2.661,-0.933
56686,-0.898,-2.29,-0.914
56687,-0.391,-2.293,-0.936
56688,-0.162,-0.412,-0.19
56689,-0.067,-0.402,-0.188
56690,-0.148,-0.377,-0.198
56691,-0.06,-0.364,-0.194
56692,-0.129,-0.327,-0.195
56693,-0.053,-0.327,-0.196
56694,-0.119,-0.302,-0.202
56695,-0.047,-0.302,-0.203
56696,-0.112,-0.282,-0.211
56697,-0.04,-0.261,-0.195
56698,-0.0,-0.0,-0.0
56699,-0.0,-0.0,-0.0
56700,-0.0,-0.0,-0.0
56701,-0.0,-0.0,-0.0
56702,-0.0,-0.0,-0.0
56703,-0.0,-0.0,-0.0
56704,-1.522,-3.587,3.921
56705,-0.588,-3.849,3.764
56706,-1.661,-3.952,3.887
56707,-0.616,-3.883,3.422
56708,-1.662,-3.988,3.528
56709,-0.64,-3.906,3.1
56710,-1.652,-3.988,3.169
56711,-0.933,-5.544,3.954
56712,-1.686,-4.095,2.914
56713,-0.803,-4.669,2.982
56714,-1.938,-4.731,3.004
56715,-0.995,-5.67,3.228
56716,-2.38,-5.84,3.29
56717,-1.318,-7.397,3.727
56718,-2.393,-5.892,2.921
56719,-1.224,-6.782,2.995
56720,-3.076,-7.601,3.281
56721,-1.677,-9.186,3.512
56722,-3.792,-9.402,3.485
56723,-1.704,-9.255,3.012
56724,-4.042,-10.042,3.131
56725,-2.353,-12.68,3.434
56726,-5.213,-12.991,3.314
56727,-2.721,-14.589,3.173
56728,-6.155,-15.361,3.07
56729,-3.491,-18.644,3.089
56730,-7.375,-18.435,2.688
56731,-0.0,-0.0,0.0
56732,-7.422,-18.58,1.722
56733,-5.473,-29.149,1.871
56734,-4.101,-10.283,0.41
56735,-0.987,-5.264,0.074
56736,-4.092,-10.271,-0.129
56737,-0.75,-4.008,-0.145
56738,-0.977,-2.454,-0.16
56739,-0.598,-3.201,-0.276
56740,-1.541,-3.87,-0.458
56741,-0.603,-3.247,-0.445
56742,-1.542,-3.875,-0.666
56743,-0.61,-3.3,-0.622
56744,-1.55,-3.893,-0.882
56745,-0.692,-3.778,-0.911
56746,-1.276,-3.2,-0.904
56747,-0.564,-3.109,-0.918
56748,-1.062,-2.664,-0.907
56749,-0.476,-2.652,-0.931
56750,-0.912,-2.284,-0.914
56751,-0.406,-2.294,-0.937
56752,-0.164,-0.41,-0.19
56753,-0.07,-0.402,-0.189
56754,-0.153,-0.382,-0.202
56755,-0.062,-0.362,-0.193
56756,-0.134,-0.334,-0.199
56757,-0.056,-0.337,-0.202
56758,-0.122,-0.303,-0.204
56759,-0.049,-0.298,-0.201
56760,-0.115,-0.284,-0.213
56761,-0.0,-0.0,-0.0
56762,-0.0,-0.0,-0.0
56763,-0.0,-0.0,-0.0
56764,-0.0,-0.0,-0.0
56765,-0.0,-0.0,-0.0
56766,-0.0,-0.0,-0.0
56767,-0.0,-0.0,-0.0
56768,-1.541,-3.571,3.914
56769,-0.613,-3.856,3.775
56770,-1.691,-3.955,3.9
56771,-0.64,-3.881,3.424
56772,-1.693,-3.993,3.541
56773,-0.666,-3.913,3.109
56774,-1.682,-3.993,3.181
56775,-0.971,-5.559,3.969
56776,-1.711,-4.084,2.914
56777,-0.832,-4.664,2.982
56778,-1.973,-4.733,3.013
56779,-1.031,-5.672,3.232
56780,-2.421,-5.837,3.296
56781,-1.364,-7.389,3.727
56782,-2.435,-5.891,2.928
56783,-1.387,-7.423,3.282
